Isolate.name,pubmlst_id,MLST.CC,CC_filled,n_unknown,prop_unknown,has_disagreement,arcC,aroE,glpF,gmk,pta,tpi,yqiL,ST (MLST),predicted_MLST.CC,fin_score,predicted_mlst_is_correct,predicted_mlst_is_single
ERR737387,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737388,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737389,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737390,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737391,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737392,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737393,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737394,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737395,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR737396,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737397,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737398,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737399,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737400,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737401,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737402,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737403,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737404,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR737405,,CC772/CC834,CC772/CC834,0,0,FALSE,,,,,,,,,,,,
ERR737406,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737407,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737408,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737409,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737410,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737411,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737412,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737413,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737414,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737415,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737416,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737417,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737418,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737419,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737420,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737421,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737422,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737423,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737424,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737425,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737426,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737427,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737428,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737429,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737430,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737431,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737432,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737433,,CC361,CC361,0,0,FALSE,,,,,,,,,,,,
ERR737434,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737435,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737436,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737437,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737438,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737439,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR737440,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737441,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737442,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737443,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737444,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737445,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737446,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737447,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737448,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737449,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737450,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737451,,CC7,CC7,0,0,FALSE,,,,,,,,,,,,
ERR737452,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737453,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737454,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737455,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737456,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737457,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737458,,CC152,CC152,0,0,FALSE,,,,,,,,,,,,
ERR737459,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737460,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737461,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737462,,CC80,CC80,0,0,FALSE,,,,,,,,,,,,
ERR737463,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737464,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737465,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737466,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737467,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737468,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR737469,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737470,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737471,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737472,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737473,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737474,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737475,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737476,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737477,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR737478,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737479,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737480,,CC1943,CC1943,0,0,FALSE,,,,,,,,,,,,
ERR737481,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737482,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737483,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737484,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737485,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737486,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737487,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737488,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737489,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737490,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737491,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR737492,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737493,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737494,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737495,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737496,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737497,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737498,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737499,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737500,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737501,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737502,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737503,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR737504,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737505,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737506,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737507,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737508,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737509,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737510,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737511,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737512,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737513,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737514,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737515,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737516,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737517,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737518,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737519,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737520,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737521,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737522,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737523,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737524,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737525,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737526,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737527,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737528,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737529,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737530,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR737531,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737532,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737533,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737534,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737535,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737536,,CC361,CC361,0,0,FALSE,,,,,,,,,,,,
ERR737537,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR737538,,CC78,CC78,0,0,FALSE,,,,,,,,,,,,
ERR737539,,CC80,CC80,0,0,FALSE,,,,,,,,,,,,
ERR737540,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737541,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737542,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737543,,CC130,CC130,0,0,FALSE,,,,,,,,,,,,
ERR737544,,CC772/CC834,CC772/CC834,0,0,FALSE,,,,,,,,,,,,
ERR737545,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737546,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737547,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737548,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737549,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737550,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737551,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR737552,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737553,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737554,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737555,,CC130,CC130,0,0,FALSE,,,,,,,,,,,,
ERR737556,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737557,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737558,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737559,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737560,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737561,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737562,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737563,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737564,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737565,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737566,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737567,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737568,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737569,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737570,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737571,,CC72,CC72,0,0,FALSE,,,,,,,,,,,,
ERR737572,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737573,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737574,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737575,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737576,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737577,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737578,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737579,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737580,,CC361,CC361,0,0,FALSE,,,,,,,,,,,,
ERR737581,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737582,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737583,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737584,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737585,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737586,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737587,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737588,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737589,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737590,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737591,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737592,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737593,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737594,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737595,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737596,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737597,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737598,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737599,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737600,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737601,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR737602,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737603,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737604,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737606,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737607,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737608,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737609,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737610,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737611,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737612,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737613,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737614,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737615,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737616,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737617,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737618,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737619,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737620,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR737621,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737622,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737623,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR737624,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737625,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737626,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737627,,CC15,CC15,0,0,FALSE,,,,,,,,,,,,
ERR737628,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737629,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737630,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737631,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737632,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR737633,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737634,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737635,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737636,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737637,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737638,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737639,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737640,,CC130,CC130,0,0,FALSE,,,,,,,,,,,,
ERR737641,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737642,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737643,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737644,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR737645,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737646,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR737647,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742876,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742877,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR742878,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742879,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742880,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742881,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742882,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742883,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742884,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742885,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742886,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742887,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR742888,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742889,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742890,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742891,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742892,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR742893,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742894,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742895,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742896,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742897,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742898,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR742899,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742900,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742901,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742902,,CC80,CC80,0,0,FALSE,,,,,,,,,,,,
ERR742903,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742904,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742905,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742906,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742907,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742908,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742909,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742910,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742911,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742912,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR742913,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742914,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742915,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR742916,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742917,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742918,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742919,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742920,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742921,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742922,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742923,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742924,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742925,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742926,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742927,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR742928,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742929,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742930,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742931,,CC6,CC6,0,0,FALSE,,,,,,,,,,,,
ERR742932,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742933,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742934,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742935,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR742936,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742937,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742938,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742939,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR742940,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR742941,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742942,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742943,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742944,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742945,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742946,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742947,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR742948,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742949,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR742950,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742951,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742952,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742953,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742954,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742955,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742956,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742957,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742958,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742959,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742960,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR742961,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742962,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR742963,,CC59,CC59,0,0,FALSE,,,,,,,,,,,,
ERR742964,,CC1,CC1,0,0,FALSE,,,,,,,,,,,,
ERR774747,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774748,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774749,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774750,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774752,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR774753,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774754,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
ERR774755,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774756,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774757,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774758,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR774759,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
ERR774760,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774761,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774762,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
ERR774763,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774764,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
ERR774765,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774766,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
ERR774767,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
Mu50,,CC5,CC5,0,0,FALSE,,,,,,,,,,,,
SRR7983556,,CC152,CC152,0,0,FALSE,,,,,,,,,,,,
SRR7983557,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
SRR7983558,,CC7,CC7,0,0,FALSE,,,,,,,,,,,,
SRR7983559,,CC121,CC121,0,0,FALSE,,,,,,,,,,,,
SRR7983560,,CC121,CC121,0,0,FALSE,,,,,,,,,,,,
SRR7983561,,CC121,CC121,0,0,FALSE,,,,,,,,,,,,
SRR7983562,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
SRR7983563,,CC30,CC30,0,0,FALSE,,,,,,,,,,,,
SRR7983564,,CC395,CC395,0,0,FALSE,,,,,,,,,,,,
SRR7983565,,CC121,CC121,0,0,FALSE,,,,,,,,,,,,
SRR7983566,,CC22,CC22,0,0,FALSE,,,,,,,,,,,,
SRR7983568,,CC45,CC45,0,0,FALSE,,,,,,,,,,,,
SRR7983570,,CC15,CC15,0,0,FALSE,,,,,,,,,,,,
SRR7983571,,CC8,CC8,0,0,FALSE,,,,,,,,,,,,
