Isolate.me,Part_of_test,MLST.CC,pubmlst_id,CC_filled,n_unknown,prop_unknown,has_disagreement,Barcode,PVL,MRSA,Estimated_coverage,minSNPs_predicted_27SNPs_2kReads,minSNPs_predicted_27SNPs_2kReads_is_single_correct
38745_8220_MF_13,TRUE,CC5,38745,CC5,530,0.003225119,FALSE,,FALSE,FALSE,6.441542143,CC5,TRUE
38746_8220_MF_16,TRUE,,38746,CC20,1291,0.007855904,FALSE,,FALSE,FALSE,6.474091071,CC20,TRUE
38747_8220_MF_22,TRUE,,38747,CC59,2548,0.015504914,FALSE,,FALSE,FALSE,6.378348571,CC59,TRUE
38748_8220_MF_24,TRUE,CC5,38748,CC5,557,0.003389418,FALSE,,FALSE,FALSE,6.493383571,CC5,TRUE
38749_8220_MF_25,TRUE,CC8,38749,CC8,1266,0.007703776,FALSE,,TRUE,TRUE,6.429365,CC8,TRUE
38750_8220_MF_29,TRUE,CC15,38750,CC15,1563,0.00951106,FALSE,,FALSE,FALSE,6.528297857,CC15,TRUE
38751_8220_MF_30,TRUE,,38751,CC398/CC5561,3133,0.019064715,FALSE,,FALSE,FALSE,6.410063929,CC398/CC5561,TRUE
38752_8220_MF_37,TRUE,CC8,38752,CC8,1304,0.007935011,FALSE,,TRUE,TRUE,6.502601071,CC8,TRUE
38753_8220_MF_38,TRUE,CC8,38753,CC8,1239,0.007539477,FALSE,,TRUE,TRUE,6.295797143,CC8,TRUE
38754_8220_MF_42,TRUE,CC8,38754,CC8,1236,0.007521222,FALSE,,TRUE,TRUE,6.398055714,CC8,TRUE
38755_8220_MF_45,TRUE,,38755,CC59,2494,0.015176317,FALSE,,FALSE,FALSE,6.506815357,CC59,TRUE
38756_8220_MF_48,TRUE,,38756,CC78,1255,0.007636839,FALSE,,TRUE,FALSE,6.532565714,CC78,TRUE
38757_8220_MF_52,TRUE,,38757,CC101,1212,0.007375179,FALSE,,FALSE,FALSE,6.503575357,CC101,TRUE
38758_8220_MF_54,TRUE,,38758,CC59,2573,0.015657042,FALSE,,FALSE,FALSE,6.342415714,CC59,TRUE
38759_8220_MF_57,TRUE,CC5,38759,CC5,538,0.0032738,FALSE,,FALSE,FALSE,6.462686071,CC5,TRUE
38760_8220_MF_66,TRUE,,38760,CC59,3262,0.019849697,FALSE,,FALSE,TRUE,6.319015714,CC59,TRUE
38761_8220_MF_8,TRUE,,38761,CC25,1241,0.007551648,FALSE,,FALSE,FALSE,6.658751429,CC25,TRUE
38762_8328_MF_17,TRUE,,38762,CC59,2533,0.015413637,FALSE,,TRUE,FALSE,6.496117857,CC59,TRUE
38763_8328_MF_24,TRUE,,38763,CC25,1373,0.008354885,FALSE,,TRUE,FALSE,6.41312,CC25,TRUE
38764_8328_MF_25,TRUE,CC121,38764,CC121,2363,0.014379165,FALSE,,FALSE,FALSE,6.231260357,CC121,TRUE
38765_8328_MF_30,TRUE,CC15,38765,CC15,1304,0.007935011,FALSE,,FALSE,FALSE,6.345366071,CC15,TRUE
38766_7285_NS_9,TRUE,CC15,38766,CC15,1413,0.00859829,FALSE,,FALSE,FALSE,6.280676071,CC15,TRUE
38767_7285_NS_10,TRUE,CC97,38767,CC97,1346,0.008190586,FALSE,,FALSE,FALSE,6.557304286,CC97,TRUE
38768_7726_MF_1,TRUE,CC5,38768,CC5,546,0.003322482,FALSE,,FALSE,FALSE,6.654077143,CC5,TRUE
38769_7726_MF_2,TRUE,CC15,38769,CC15,1370,0.008336629,FALSE,,FALSE,FALSE,6.455119286,CC15,TRUE
38770_7726_MF_3,TRUE,CC30,38770,CC30,2951,0.017957222,FALSE,,FALSE,FALSE,6.524141071,CC30,TRUE
38771_7726_MF_4,TRUE,CC8,38771,CC8,1285,0.007819393,FALSE,,FALSE,FALSE,6.411665357,CC8,TRUE
38772_7726_MF_5,TRUE,CC30,38772,CC30,3175,0.019320291,FALSE,,FALSE,FALSE,6.5368775,CC30,TRUE
38773_7726_MF_6,TRUE,,38773,CC72,1070,0.00651109,FALSE,,FALSE,FALSE,6.522975357,CC72,TRUE
38774_7726_MF_7,TRUE,CC121,38774,CC121,2368,0.01440959,FALSE,,FALSE,FALSE,6.529698929,CC121,TRUE
38775_7726_MF_8,TRUE,,38775,CC398/CC5561,3098,0.018851736,FALSE,,FALSE,FALSE,6.390276429,CC398/CC5561,TRUE
38776_7726_MF_9,TRUE,CC5,38776,CC5,567,0.003450269,FALSE,,FALSE,FALSE,6.400103214,CC5,TRUE
38777_7726_MF_10,TRUE,CC15,38777,CC15,1331,0.008099309,FALSE,,FALSE,FALSE,6.430321786,CC15,TRUE
38778_7726_MF_11,TRUE,CC15,38778,CC15,1347,0.008196671,FALSE,,FALSE,FALSE,6.474638929,CC15,TRUE
38779_7726_MF_12,TRUE,CC8,38779,CC8,1260,0.007667265,FALSE,,TRUE,TRUE,6.430696429,CC8,TRUE
38780_7726_MF_13,TRUE,CC15,38780,CC15,1241,0.007551648,FALSE,,FALSE,FALSE,6.463633929,CC15,TRUE
38781_7726_MF_14,TRUE,,38781,CC398/CC5561,2966,0.018048498,FALSE,,FALSE,FALSE,6.449083214,CC398/CC5561,TRUE
38782_7726_MF_15,TRUE,,38782,CC101,1200,0.007302157,FALSE,,FALSE,FALSE,6.48606,CC101,TRUE
38783_7726_MF_16,TRUE,CC8,38783,CC8,1240,0.007545562,FALSE,,TRUE,TRUE,6.502601071,CC8,TRUE
38784_7726_MF_17,TRUE,CC8,38784,CC8,1222,0.00743603,FALSE,,FALSE,TRUE,6.507885357,CC8,TRUE
38785_7726_MF_18,TRUE,,38785,CC59,2397,0.014586059,FALSE,,FALSE,TRUE,6.349023571,CC59,TRUE
38786_7726_MF_19,TRUE,,38786,CC59,2544,0.015480573,FALSE,,FALSE,TRUE,6.225183214,CC59,TRUE
38787_7726_MF_20,TRUE,,38787,CC59,2583,0.015717893,FALSE,,FALSE,TRUE,6.582208571,CC59,TRUE
38788_7726_MF_21,TRUE,CC8,38788,CC8,1260,0.007667265,FALSE,,TRUE,TRUE,6.303347857,CC8,TRUE
38789_7726_MF_22,TRUE,CC8,38789,CC8,1166,0.007095263,FALSE,,FALSE,TRUE,6.504259286,CC8,TRUE
38790_7726_MF_23,TRUE,CC8,38790,CC8,1174,0.007143944,FALSE,,FALSE,FALSE,6.410563929,CC8,TRUE
38791_7726_MF_24,TRUE,,38791,CC395,4168,0.025362826,FALSE,,FALSE,FALSE,6.511244643,CC395,TRUE
38792_7726_MF_25,TRUE,CC5,38792,CC5,551,0.003352907,FALSE,,FALSE,FALSE,6.309308929,CC5,TRUE
38793_7726_MF_26,TRUE,CC1,38793,CC1,2649,0.016119512,FALSE,,FALSE,FALSE,6.3569975,CC1,TRUE
38794_7726_MF_27,TRUE,,38794,CC398/CC5561,3076,0.018717863,FALSE,,FALSE,FALSE,6.336823214,CC398/CC5561,TRUE
38795_7726_MF_28,TRUE,,38795,CC59,2420,0.014726017,FALSE,,FALSE,TRUE,6.184571071,CC59,TRUE
38796_7726_MF_29,TRUE,CC8,38796,CC8,1170,0.007119603,FALSE,,FALSE,TRUE,6.488510714,CC8,TRUE
38797_7726_MF_30,TRUE,CC15,38797,CC15,1230,0.007484711,FALSE,,FALSE,FALSE,6.545184643,"CC8,CC15",FALSE
38798_7726_MF_93,TRUE,,38798,CC1,3158,0.019216844,FALSE,,FALSE,FALSE,6.548496786,CC1,TRUE
38799_7726_MF_94,TRUE,,38799,CC22,2833,0.017239176,FALSE,,FALSE,FALSE,6.410978571,CC22,TRUE
38800_7726_MF_95,TRUE,,38800,CC30,3848,0.023415584,FALSE,,FALSE,FALSE,6.32048,CC30,TRUE
38801_7726_MF_96,TRUE,,38801,CC15,1839,0.011190556,FALSE,,FALSE,FALSE,6.259878929,CC15,TRUE
38802_8220_MF_72,TRUE,,38802,CC8,1290,0.007849819,FALSE,,TRUE,TRUE,6.320201786,CC8,TRUE
38803_8220_MF_73,TRUE,,38803,CC5,931,0.005665257,FALSE,,FALSE,FALSE,6.242171786,CC5,TRUE
38804_8220_MF_74,TRUE,,38804,CC5,915,0.005567895,FALSE,,FALSE,TRUE,6.491498929,CC5,TRUE
38805_8220_MF_75,TRUE,,38805,CC5,942,0.005732193,FALSE,,FALSE,FALSE,6.183008571,CC5,TRUE
38806_8220_MF_76,TRUE,,38806,CC15,2069,0.012590136,FALSE,,FALSE,FALSE,6.682214286,CC15,TRUE
38807_8220_MF_77,TRUE,,38807,CC8,1308,0.007959351,FALSE,,TRUE,TRUE,6.497063214,CC8,TRUE
38808_8220_MF_78,TRUE,CC5,38808,CC5,540,0.003285971,FALSE,,FALSE,TRUE,6.309123214,CC5,TRUE
38809_8220_MF_79,TRUE,,38809,CC8,1311,0.007977607,FALSE,,FALSE,FALSE,6.439716786,CC8,TRUE
38810_8220_MF_80,TRUE,,38810,CC45,4371,0.026598108,FALSE,,FALSE,FALSE,6.4796475,CC45,TRUE
38811_8220_MF_82,TRUE,,38811,CC30,3801,0.023129583,FALSE,,FALSE,FALSE,6.467393214,CC30,TRUE
38812_8220_MF_84,TRUE,,38812,CC8,1259,0.00766118,FALSE,,FALSE,TRUE,6.240758929,CC8,TRUE
38813_8220_MF_85,TRUE,,38813,CC398/CC5561,3770,0.022940944,FALSE,,FALSE,FALSE,6.480336786,CC398/CC5561,TRUE
38814_8220_MF_86,TRUE,CC5,38814,CC5,520,0.003164268,FALSE,,FALSE,FALSE,6.300323929,CC5,TRUE
38815_8220_MF_87,TRUE,CC8,38815,CC8,1228,0.007472541,FALSE,,FALSE,TRUE,6.503412143,CC8,TRUE
38816_8220_MF_89,TRUE,,38816,CC398/CC5561,2847,0.017324368,FALSE,,FALSE,FALSE,6.661091786,CC398/CC5561,TRUE
38817_8220_MF_90,TRUE,CC8,38817,CC8,1254,0.007630754,FALSE,,TRUE,FALSE,6.402767857,CC8,TRUE
38818_8220_MF_92,TRUE,CC8,38818,CC8,1257,0.00764901,FALSE,,TRUE,FALSE,6.510403571,CC8,TRUE
38819_8220_MF_96,TRUE,CC8,38819,CC72,1035,0.006298111,TRUE,,FALSE,FALSE,6.455221786,CC72,TRUE
38821_8328_MF_51,TRUE,,38821,CC398/CC5561,3003,0.018273648,FALSE,,FALSE,FALSE,6.270203929,CC398/CC5561,TRUE
38822_8328_MF_52,TRUE,CC8,38822,CC8,1269,0.007722031,FALSE,,TRUE,TRUE,6.378705357,CC8,TRUE
38823_8328_MF_53,TRUE,CC8,38823,CC8,1283,0.007807223,FALSE,,FALSE,FALSE,6.304578929,CC8,TRUE
38824_8328_MF_54,TRUE,CC15,38824,CC15,1351,0.008221012,FALSE,,FALSE,FALSE,6.411072857,CC15,TRUE
38825_8328_MF_56,TRUE,,38825,CC15,1491,0.00907293,FALSE,,FALSE,FALSE,6.413357857,CC15,TRUE
38826_8328_MF_57,TRUE,CC1,38826,CC361/CC15,1368,0.008324459,TRUE,,FALSE,FALSE,6.430790714,CC772/CC834,FALSE
38827_8328_MF_58,TRUE,CC45,38827,CC45,3696,0.022490644,FALSE,,FALSE,FALSE,6.467069286,CC45,TRUE
38828_8328_MF_59,TRUE,CC8,38828,CC8,1284,0.007813308,FALSE,,FALSE,FALSE,6.48141,CC8,TRUE
38829_8328_MF_60,TRUE,CC45,38829,CC45,3773,0.022959199,FALSE,,FALSE,FALSE,6.428083214,CC45,TRUE
38830_8328_MF_62,TRUE,CC1,38830,CC361/CC15,1326,0.008068884,TRUE,,FALSE,FALSE,6.680748929,CC772/CC834,FALSE
38831_8328_MF_63,TRUE,CC8,38831,CC72,1126,0.006851857,TRUE,,FALSE,FALSE,6.21107,CC72,TRUE
38832_8328_MF_64,TRUE,CC8,38832,CC8,1244,0.007569903,FALSE,,FALSE,TRUE,6.376972143,CC8,TRUE
38833_8328_MF_65,TRUE,CC30,38833,CC30,2932,0.017841604,FALSE,,FALSE,FALSE,6.2631,CC30,TRUE
38834_8328_MF_66,TRUE,CC15,38834,CC15,1327,0.008074969,FALSE,,FALSE,FALSE,6.689124286,CC15,TRUE
38835_8328_MF_67,TRUE,CC15,38835,CC15,1330,0.008093224,FALSE,,FALSE,FALSE,6.5216075,CC15,TRUE
38836_8328_MF_68,TRUE,,38836,CC398/CC5561,2956,0.017987647,FALSE,,FALSE,FALSE,6.22145,CC398/CC5561,TRUE
38837_8328_MF_70,TRUE,CC30,38837,CC30,2974,0.01809718,FALSE,,FALSE,FALSE,6.438663214,CC30,TRUE
38838_8328_MF_71,TRUE,,38838,CC398/CC5561,2968,0.018060669,FALSE,,FALSE,FALSE,6.420941429,CC398/CC5561,TRUE
38839_8328_MF_72,TRUE,,38839,CC59,2506,0.015249338,FALSE,,FALSE,TRUE,6.3458325,CC59,TRUE
38840_8328_MF_73,TRUE,,38840,CC7,1185,0.00721088,FALSE,,FALSE,FALSE,6.386284286,CC7,TRUE
38841_8328_MF_74,TRUE,CC15,38841,CC15,1363,0.008294034,FALSE,,FALSE,FALSE,6.219743214,CC15,TRUE
38842_8328_MF_76,TRUE,,38842,CC5,913,0.005555725,FALSE,,FALSE,FALSE,6.328651786,CC5,TRUE
38843_8328_MF_77,TRUE,CC1,38843,CC1,2615,0.015912618,FALSE,,FALSE,FALSE,6.337188571,CC1,TRUE
38844_8328_MF_79,TRUE,CC45,38844,CC45,3681,0.022399367,FALSE,,FALSE,FALSE,6.389358571,CC45,TRUE
38845_8328_MF_80,TRUE,CC30,38845,CC30,2895,0.017616454,FALSE,,FALSE,FALSE,6.4341975,CC30,TRUE
38847_8328_MF_83,TRUE,CC30,38847,CC30,2855,0.017373049,FALSE,,FALSE,FALSE,6.46433,CC30,TRUE
38848_8328_MF_85,TRUE,CC15,38848,CC15,1321,0.008038458,FALSE,,FALSE,FALSE,6.570289286,CC15,TRUE
38849_8328_MF_86,TRUE,CC97,38849,CC97,1199,0.007296072,FALSE,,FALSE,FALSE,6.475898214,CC97,TRUE
38850_8328_MF_87,TRUE,CC97,38850,CC97,1267,0.007709861,FALSE,,FALSE,FALSE,6.510159286,CC97,TRUE
38851_8328_MF_89,TRUE,CC30,38851,CC30,2744,0.016697599,FALSE,,FALSE,FALSE,6.482752857,CC30,TRUE
38852_8328_MF_90,TRUE,,38852,CC398/CC5561,3036,0.018474458,FALSE,,FALSE,FALSE,6.443860357,CC398/CC5561,TRUE
38853_8328_MF_91,TRUE,,38853,CC398/CC5561,3018,0.018364925,FALSE,,FALSE,FALSE,6.292253571,CC398/CC5561,TRUE
38854_8328_MF_93,TRUE,CC45,38854,CC45,3696,0.022490644,FALSE,,FALSE,FALSE,6.578817143,CC45,TRUE
38855_8328_MF_95,TRUE,,38855,CC398/CC5561,3061,0.018626586,FALSE,,FALSE,FALSE,6.1957775,CC398/CC5561,TRUE
39190_JH1,TRUE,CC5,39190,CC5,254,0.001545623,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39191_N315,TRUE,CC5,39191,CC5,151,0.000918855,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39192_TW20,TRUE,CC8,39192,CC8,1521,0.009255484,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
39193_04_02981,TRUE,CC5,39193,CC5,187,0.001137919,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39194_RF122,TRUE,,39194,CC130,2743,0.016691514,FALSE,,FALSE,FALSE,6.502601071,"CC45,CC1943",FALSE
39195_11819_97,TRUE,,39195,CC80,1443,0.008780844,FALSE,,TRUE,TRUE,6.502601071,CC80,TRUE
39196_71193,TRUE,,39196,CC398/CC5561,3191,0.019417653,FALSE,,FALSE,FALSE,6.355308571,CC398/CC5561,TRUE
39197_COL,TRUE,CC8,39197,CC8,1322,0.008044543,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
39198_ECT_R_2,TRUE,CC5,39198,CC5,279,0.001697752,FALSE,,FALSE,FALSE,6.502601071,CC5,TRUE
39200_ED98,TRUE,,39200,CC425,2609,0.015876107,FALSE,,FALSE,FALSE,6.502601071,CC130,FALSE
39201_HO_5096_0412,TRUE,CC5,39201,CC5,242,0.001472602,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39202_JH9,TRUE,CC22,39202,CC22,2357,0.014342654,FALSE,,FALSE,TRUE,6.502601071,CC22,TRUE
39203_JKD6159,TRUE,,39203,CC425,2577,0.015681383,FALSE,,FALSE,FALSE,6.502601071,CC425,TRUE
39204_LGA251,TRUE,CC93,39204,CC93,4084,0.024851675,FALSE,,TRUE,TRUE,6.502601071,CC93,TRUE
39205_M013,TRUE,CC30,39205,CC30,3339,0.020318252,FALSE,,FALSE,TRUE,6.502601071,CC30,TRUE
39206_MRSA_252,TRUE,,39206,CC59,2669,0.016241215,FALSE,,TRUE,TRUE,6.502601071,CC59,TRUE
39207_MSSA476,TRUE,CC1,39207,CC1,1211,0.007369094,FALSE,,TRUE,TRUE,6.502601071,CC1,TRUE
39208_MW2,TRUE,CC1,39208,CC1,1197,0.007283902,FALSE,,FALSE,FALSE,6.502601071,CC1,TRUE
39209_Mu3,TRUE,CC5,39209,CC5,34,0.000206894,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39210_Mu50,TRUE,CC5,39210,CC5,40,0.000243405,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39211_NCTC_8325,TRUE,CC8,39211,CC8,1323,0.008050628,FALSE,,FALSE,FALSE,6.502601071,CC8,TRUE
39212_ST398,TRUE,CC8,39212,CC8,1639,0.00997353,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
39213_T0131,TRUE,,39213,CC398/CC5561,3428,0.020859829,FALSE,,FALSE,TRUE,6.502601071,CC398/CC5561,TRUE
39214_TCH60,TRUE,CC8,39214,CC8,1288,0.007837649,FALSE,,TRUE,TRUE,6.502601071,CC8,TRUE
39215_USA300_FPR3757,TRUE,CC30,39215,CC30,3148,0.019155992,FALSE,,TRUE,TRUE,6.502601071,CC30,TRUE
39216_USA300_TCH1516,TRUE,CC8,39216,CC8,1274,0.007752457,FALSE,,FALSE,FALSE,6.502601071,CC8,TRUE
39217_VC40,TRUE,CC8,39217,CC8,1236,0.007521222,FALSE,,TRUE,TRUE,6.502601071,CC8,TRUE
39218_JKD6008,TRUE,CC8,39218,CC8,1229,0.007478626,FALSE,,FALSE,FALSE,6.502601071,CC8,TRUE
39219_Newman,TRUE,CC8,39219,CC8,1642,0.009991785,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
39220_VCU006,TRUE,,39220,CC398/CC5561,3388,0.020616424,FALSE,,FALSE,TRUE,6.502601071,CC398/CC5561,TRUE
39349_Mu50_omega,TRUE,CC5,39349,CC5,69,0.000419874,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39649_M1,TRUE,CC8,39649,CC8,1172,0.007131774,FALSE,,FALSE,TRUE,6.280280357,CC8,TRUE
39651_SA40,TRUE,,39651,CC59,2653,0.016143852,FALSE,,FALSE,TRUE,6.502601071,CC59,TRUE
39652_SA957,TRUE,,39652,CC59,2706,0.016466364,FALSE,,TRUE,TRUE,6.502601071,CC59,TRUE
39653_6850,TRUE,,39653,CC59,2919,0.017762497,FALSE,,FALSE,FALSE,6.502601071,CC59,TRUE
39654_ST228_10388,TRUE,CC5,39654,CC5,218,0.001326559,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39655_ST228_10497,TRUE,CC5,39655,CC5,216,0.001314388,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39656_ST228_15532,TRUE,CC5,39656,CC5,219,0.001332644,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39657_ST228_16035,TRUE,CC5,39657,CC5,219,0.001332644,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39658_ST228_16125,TRUE,CC5,39658,CC5,85,0.000517236,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39659_ST228_18341,TRUE,CC5,39659,CC5,206,0.001253537,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39660_ST228_18412,TRUE,CC5,39660,CC5,252,0.001533453,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39661_ST228_18583,TRUE,CC5,39661,CC5,245,0.001490857,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
39662_Z172,TRUE,CC8,39662,CC8,1554,0.009456294,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
39663_Bmb9393,TRUE,CC8,39663,CC8,1528,0.00929808,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
39664_CA_347,TRUE,CC45,39664,CC45,3867,0.023531202,FALSE,,FALSE,TRUE,6.502601071,CC45,TRUE
39665_CN1_HL1,TRUE,CC8,39665,CC72,1128,0.006864028,TRUE,,FALSE,TRUE,6.502601071,CC72,TRUE
42467_M48,TRUE,CC8,42467,CC8,1800,0.010953236,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
42468_M51,TRUE,CC8,42468,CC8,2793,0.016995771,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
43022_364,TRUE,,43022,CC5,1421,0.008646971,FALSE,,FALSE,FALSE,6.523926786,"CC1,CC15,CC96",FALSE
44909_NCTC10441,TRUE,CC8,44909,CC8,1297,0.007892415,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
44912_Mu50,TRUE,CC5,44912,CC5,34,0.000206894,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
44913_MRSA252,TRUE,CC30,44913,CC30,3339,0.020318252,FALSE,,FALSE,TRUE,6.502601071,CC30,TRUE
44914_JH1,TRUE,CC5,44914,CC5,254,0.001545623,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
44927_inHO50960413,TRUE,CC22,44927,CC22,2357,0.014342654,FALSE,,FALSE,TRUE,6.502601071,CC22,TRUE
44940_S0385,TRUE,,44940,CC398/CC5561,3428,0.020859829,FALSE,,FALSE,TRUE,6.502601071,CC398/CC5561,TRUE
44947_LGA251,TRUE,,44947,CC425,2577,0.015681383,FALSE,,FALSE,FALSE,6.502601071,CC425,TRUE
44948_BA01611,TRUE,CC1,44948,CC361/CC15,1305,0.007941096,TRUE,,FALSE,TRUE,6.502601071,CC361/CC15,TRUE
44949_55_99_44,TRUE,,44949,CC152,3812,0.023196519,FALSE,,TRUE,TRUE,6.502601071,CC152,TRUE
45134_GCA_003031465_1,TRUE,CC5,45134,CC5,278,0.001691666,FALSE,,FALSE,TRUE,6.420503571,CC5,TRUE
45143_GCA_003194405_1,TRUE,CC5,45143,CC5,227,0.001381325,FALSE,,FALSE,TRUE,6.424569286,CC5,TRUE
45147_GCA_007813675_1,TRUE,CC1,45147,CC1,1254,0.007630754,FALSE,,FALSE,FALSE,6.464420357,CC1,TRUE
45370_GCA_020997495_1,TRUE,CC5,45370,CC5,310,0.001886391,FALSE,,FALSE,TRUE,6.388835357,CC5,TRUE
45371_GCA_020997535_1,TRUE,CC5,45371,CC5,606,0.003687589,FALSE,,FALSE,TRUE,6.508725,CC5,TRUE
45450_GCA_903932605_1,TRUE,CC5,45450,CC5,462,0.002811331,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
45474_8796_MF_001,TRUE,,45474,CC8,1306,0.007947181,FALSE,,TRUE,FALSE,6.289325714,CC8,TRUE
45475_8796_MF_002,TRUE,,45475,CC12,1579,0.009608422,FALSE,,FALSE,FALSE,6.437509286,CC12,TRUE
45476_8796_MF_003,TRUE,,45476,CC8,1271,0.007734201,FALSE,,TRUE,FALSE,6.401261429,CC8,TRUE
45477_8796_MF_004,TRUE,,45477,CC8,1262,0.007679435,FALSE,,TRUE,TRUE,6.202032857,CC8,TRUE
45478_8796_MF_005,TRUE,,45478,CC398/CC5561,3754,0.022843582,FALSE,,FALSE,FALSE,6.478594286,CC398/CC5561,TRUE
45479_8796_MF_006,TRUE,,45479,CC8,1386,0.008433992,FALSE,,FALSE,TRUE,6.451091786,CC8,TRUE
45480_8796_MF_007,TRUE,,45480,CC30,3937,0.023957161,FALSE,,FALSE,FALSE,6.429166071,CC30,TRUE
45481_8796_MF_008,TRUE,,45481,CC30,3944,0.023999757,FALSE,,FALSE,FALSE,6.65301,CC30,TRUE
45482_8796_MF_009,TRUE,,45482,CC8,1230,0.007484711,FALSE,,TRUE,TRUE,6.611534643,CC8,TRUE
45483_8796_MF_010,TRUE,,45483,CC8,1260,0.007667265,FALSE,,TRUE,TRUE,6.4201625,CC8,TRUE
45484_8796_MF_011,TRUE,,45484,CC5,907,0.005519214,FALSE,,FALSE,TRUE,6.545901429,CC5,TRUE
45485_8796_MF_012,TRUE,,45485,CC8,1278,0.007776797,FALSE,,FALSE,FALSE,6.531873929,CC8,TRUE
45486_8796_MF_013,TRUE,,45486,CC1,3114,0.018949098,FALSE,,FALSE,FALSE,6.240365357,CC1,TRUE
45487_8796_MF_014,TRUE,,45487,CC15,1892,0.011513068,FALSE,,FALSE,FALSE,6.531597143,CC15,TRUE
45488_8796_MF_015,TRUE,,45488,CC45,4346,0.026445979,FALSE,,FALSE,FALSE,6.379526786,CC45,TRUE
45489_8796_MF_016,TRUE,,45489,CC8,1248,0.007594243,FALSE,,TRUE,TRUE,6.388777143,CC8,TRUE
45490_8796_MF_017,TRUE,,45490,CC8,1333,0.00811148,FALSE,,FALSE,FALSE,6.535165357,CC8,TRUE
45491_8796_MF_018,TRUE,,45491,CC15,1854,0.011281833,FALSE,,FALSE,FALSE,6.222752857,CC15,TRUE
45492_8796_MF_019,TRUE,,45492,CC30,3922,0.023865884,FALSE,,FALSE,FALSE,6.452306429,CC30,TRUE
45493_8796_MF_020,TRUE,,45493,CC5,931,0.005665257,FALSE,,FALSE,TRUE,6.432172143,CC5,TRUE
45494_8796_MF_021,TRUE,,45494,CC59,3243,0.01973408,FALSE,,FALSE,FALSE,6.4774475,CC59,TRUE
45495_8796_MF_022,TRUE,,45495,CC8,1251,0.007612499,FALSE,,TRUE,TRUE,6.3060325,CC8,TRUE
45496_8796_MF_023,TRUE,,45496,CC789,1795,0.01092281,FALSE,,FALSE,FALSE,6.398706786,CC789,TRUE
45497_8796_MF_024,TRUE,,45497,CC5,958,0.005829555,FALSE,,FALSE,TRUE,6.593204643,CC5,TRUE
45498_8796_MF_025,TRUE,,45498,CC5,1004,0.006109472,FALSE,,FALSE,TRUE,6.412307143,CC5,TRUE
45499_8796_MF_026,TRUE,,45499,CC72,1684,0.010247361,FALSE,,FALSE,FALSE,6.340625357,CC72,TRUE
45500_8796_MF_027,TRUE,,45500,CC15,1767,0.010752426,FALSE,,FALSE,FALSE,6.456622857,CC15,TRUE
45501_8796_MF_028,TRUE,,45501,CC45,4082,0.024839505,FALSE,,FALSE,TRUE,6.3804525,CC45,TRUE
45502_8796_MF_029,TRUE,,45502,CC5,1565,0.00952323,FALSE,,FALSE,TRUE,6.232039643,"CC78,CC361/CC15",FALSE
45503_8796_MF_030,TRUE,,45503,CC30,4065,0.024736057,FALSE,,FALSE,FALSE,6.405743571,CC30,TRUE
45504_9153_MF_89,TRUE,CC15,45504,CC15,1863,0.011336599,FALSE,,FALSE,FALSE,6.236161071,CC15,TRUE
45505_9153_MF_90,TRUE,,45505,CC5,943,0.005738279,FALSE,,FALSE,TRUE,6.312035357,CC5,TRUE
45506_9153_MF_91,TRUE,CC30,45506,CC30,3855,0.02345818,FALSE,,FALSE,FALSE,6.538067857,CC30,TRUE
45507_9153_MF_92,TRUE,,45507,CC15,1843,0.011214896,FALSE,,FALSE,FALSE,6.581057143,CC15,TRUE
45508_9153_MF_93,TRUE,,45508,CC1,3066,0.018657012,FALSE,,FALSE,FALSE,6.294501071,CC1,TRUE
45509_9153_MF_94,TRUE,CC5,45509,CC5,965,0.005872151,FALSE,,FALSE,FALSE,6.444846071,CC5,TRUE
